  1354.1150770     -0.0655089      0.1957890
  1354.1164659     -0.2563426      0.1957854
  1354.1192437      0.0557094      0.1957512
  1354.1206326      0.3493596      0.1958556
  1354.1220215     -0.0107903      0.1958148
  1354.1234104      0.0459730      0.1958106
  1354.1247993     -0.1063045      0.1957953
  1354.1261882     -0.1997741      0.1958022
  1354.1275771      0.1834512      0.1958027
  1354.1289660      0.3575382      0.1958367
  1354.1303549     -0.1107833      0.1957743
  1354.1317438      0.0620381      0.1957924
  1354.1331327      0.2807179      0.1958204
  1354.1345216      0.2055528      0.1957965
  1354.1359105     -0.0986127      0.1957863
  1354.1372994      0.2838336      0.1958243
  1354.1386883      0.3595829      0.1958237
  1354.1400772     -0.0270501      0.1957883
  1354.1414661      0.0832635      0.1957910
  1354.1428550      0.2106157      0.1958165
  1354.1442439      0.0135507      0.1957256
  1354.1456328     -0.4738541      0.1957716
  1354.1470217      0.1121806      0.1958001
  1354.1484106     -0.1509946      0.1957755
  1354.1497995     -0.0502228      0.1958048
  1354.1511884      0.3245318      0.1958192
  1354.1525773      0.0312710      0.1958084
  1354.1539662      0.2221047      0.1958332
  1354.1553551      0.0835556      0.1958032
  1354.1567440      0.3968733      0.1958284
  1354.1581329     -0.1168198      0.1957831
  1354.1595218      0.0374050      0.1957857
  1354.1609107      0.2177233      0.1958124
  1354.1622996      0.2107131      0.1958113
  1354.1636885     -0.0714481      0.1958030
  1354.1650774     -0.3244975      0.1957672
  1354.1664663      0.0306868      0.1957840
  1354.1678552      0.3863580      0.1958326
  1354.1692441      0.0172506      0.1957986
  1354.1706330     -0.1796197      0.1957834
  1354.1720219      0.1724490      0.1958202
  1354.1734108     -0.0542147      0.1957900
  1354.1747997      0.1027363      0.1958117
  1354.1761886     -0.0040722      0.1957962
  1354.1775775     -0.1418424      0.1958052
  1354.1789664      0.0435389      0.1957897
  1354.1803553      0.3858712      0.1958254
  1354.1817442      0.1098439      0.1958090
  1354.1831331      0.1549235      0.1957834
  1354.1845220      0.1365216      0.1958001
  1354.1859109     -0.2956777      0.1957932
  1354.1872998     -0.1090307      0.1957810
  1354.1886887     -0.0613223      0.1958007
  1354.1900776      0.0302974      0.1958008
  1354.1914665     -0.0381496      0.1958117
  1354.1928554     -0.2414459      0.1957671
  1354.1942443      0.0754743      0.1958241
  1354.1956333     -0.0546041      0.1957897
  1354.1970222     -0.1647230      0.1957932
  1354.1984111      0.1854958      0.1958065
  1354.1998000     -0.0718376      0.1957931
  1354.2011889      0.0449020      0.1957755
  1354.2025778     -0.2449510      0.1957507
  1354.2039667     -0.1882851      0.1957754
  1354.2053556     -0.1894535      0.1957921
  1354.2067445      0.0422732      0.1957927
  1354.2081334     -0.1032862      0.1958141
  1354.2095223     -0.3442624      0.1957778
  1354.2109112     -0.0547989      0.1957935
  1354.2123001      0.3176189      0.1958200
  1354.2136890     -0.0671641      0.1957959
  1354.2150779      0.3478992      0.1958230
  1354.2164668      0.1850090      0.1958090
  1354.2178557      0.1584286      0.1958044
  1354.2192446     -0.1086412      0.1957956
  1354.2206335     -0.2296649      0.1957935
  1354.2220224      0.0451941      0.1957919
  1354.2234113      0.1955243      0.1958247
  1354.2248002     -0.0674562      0.1958066
  1354.2261891     -0.1313271      0.1957726
  1354.2275780      0.3753559      0.1958211
  1354.2289669      0.2976593      0.1958256
  1354.2303558      0.2701052      0.1958292
  1354.2317447     -0.0673588      0.1957955
  1354.2331336      0.0677826      0.1958147
  1354.2345225      0.2896754      0.1958213
  1354.2359114     -0.1162356      0.1957872
  1354.2373003      0.1895851      0.1958080
  1354.2386892      0.1407083      0.1958001
  1354.2400781     -0.0620038      0.1957989
  1354.2414670     -0.2061027      0.1957924
  1354.2428559      0.0140376      0.1958176
  1354.2442448     -0.3318972      0.1957561
  1354.2456337      0.1707938      0.1958037
  1354.2470226     -0.0391232      0.1958057
  1354.2484115      0.1382742      0.1958225
  1354.2498004      0.0908579      0.1958026
  1354.2511893      0.0548331      0.1958118
  1354.2525782      0.1334060      0.1958326
  1354.2539671      0.1302903      0.1957992
  1354.2553560      0.1297062      0.1958186
  1354.2567449     -0.2768865      0.1957615
  1354.2581338      0.0182242      0.1957994
  1354.2595227      0.1962059      0.1958201
  1354.2609116     -0.4467869      0.1957712
  1354.2623005      0.1188014      0.1958015
  1354.2636894     -0.0096219      0.1958007
  1354.2650783     -0.0914078      0.1957950
  1354.2664672      0.0813162      0.1957869
  1354.2678561      0.0983549      0.1958103
  1354.2692450      0.2822757      0.1958127
  1354.2706339     -0.1922770      0.1957858
  1354.2720228      0.2279466      0.1958191
  1354.2734117      0.3637695      0.1958432
  1354.2748006      0.2093500      0.1958199
  1354.2761895     -0.1250958      0.1957715
  1354.2775784     -0.2624766      0.1957678
  1354.2789673     -0.2487482      0.1957672
  1354.2803562     -0.1430108      0.1957972
  1354.2817451      0.1603759      0.1958346
  1354.2831340     -0.0582066      0.1957823
